,BIOMETRIC,IMEI,IMSI
2903,7063d593-8b9c-479d-914d-f6e6b4285553,098634871868987,861299071618035
2904,ddb9d89d-00a2-43f7-ac78-64d46053d61e,536094498347653,582296541355880
2905,823e365c-d965-479d-b348-dbb3b8c34e5a,143509684368254,217391497225198
2906,8d1cb26b-f3db-4fcd-b41c-915133b39afe,508175483030911,754427645536401
2907,313fcde3-6480-42c9-b181-036f17789196,681500466444477,880309750445865
2908,85d97c3d-8904-4354-92e4-266c5dbc9937,609176671506103,722534465928702
2909,0a3a033c-3b2d-4df2-aee8-8be4b4a2baa7,827322301692909,507732179989041
2910,e21ef15a-dcd2-47fa-a22b-abfabce935e5,546522085955050,516049391548069
2911,bd77ceae-1376-4396-881f-5cb0b93e482f,673913514135495,576534413173385
2912,82ebaad0-2756-419b-a1f9-b970675ad617,204674014899484,890705863303667
2913,2764775c-5a5d-4f0c-ab6e-36178bb67e25,801659002569388,264508639371791
2914,d574aa1f-a7ac-4f57-af4d-a66d4b6f0c1f,136708129858146,839601842954638
2915,9e160acb-7111-4d1d-a9cd-09298f265b31,304532446657307,971000689306902
2916,97c19968-50a5-4df7-b6a6-b7668c0f3932,439855077353793,237904639664807
2917,f1a14140-3c20-4003-a85a-966c8641466a,748691935130900,569135857718197
2918,9904a31c-ce92-4705-8981-dd9832338faf,915156597453779,813345805137952
2919,af542d88-b5be-41af-947b-7eb6b9c1bd1f,394428774185507,866392786098949
2920,2c3d2896-c2e7-4c38-abdf-af432d95b1f1,567760931714717,272475113196798
2921,04605506-6991-4154-983f-0da429b0524c,647706605707817,776585817543317
2922,0e72c24d-e0e3-49d8-88aa-830436de32d7,076054310363612,995249787052576
2923,0db52b92-3430-410f-9624-2b91cae5dd4b,311418638649972,538586277657876
2924,16ec9486-05bb-4f2f-82df-ac3320e6c31c,110838220682100,878671708348859
2925,c3201e67-3dc9-4c51-9778-734ac3a53dc8,782946899182309,424289073083209
2926,9f488523-1187-4160-a52c-8d15e1d65050,985027741049446,496482596839385
2927,cc908241-5b2c-43a2-b080-6bd9366ce89c,924442878559951,707005846327027
2928,c1288fcc-a908-4486-8391-fad869f75c56,327930660560273,482271734217424
2929,5cfc8a86-5f50-407d-9829-4a90ad936e8f,974460879396711,346685564802234
2930,6db94840-d0e0-4a4c-a77c-c246c92d4e71,511923687652408,806726374084480
2931,cd80b84a-40a7-454a-883a-758e3bda0f76,755126173532483,068356113821292
2932,818dbffa-8838-4a96-85af-d365f462716e,382919328472300,206320479132919
2933,13457b19-6978-434f-adbc-10fe0ffe6bf4,199707955118163,343521678736188
2934,22523f6f-8dab-4298-8d69-f331cc9ac662,361810289493140,992750302090799
2935,45c9eb38-86b4-441b-89f3-bba257d6cbdc,044252822829965,694786810147518
2936,070b5718-0bac-43d2-96af-0df3d2efc9c8,027579491978687,959269365226781
2937,8f39b591-4b56-438e-9ff9-4be57ede8f2e,077431952926684,850858762805802
2938,5cf9f83c-6dd6-43f3-9cc6-cce252faf6ce,501204482956516,522297306999413
2939,a8b2c350-8310-4fcc-8141-5c786ba12168,883552977139846,613226690297813
2940,9bb50377-6e08-4792-a084-6e0b94b07553,339881191228188,789765783044529
2941,5342fc27-51ee-4d55-b7ff-b060cc0d7e39,425995621858200,497963392491267
2942,9ade7480-6628-499d-800a-e5094d79a955,982350612834642,906304989802240
2943,0e3ff1c8-6c37-451e-a70a-99bde3ab6b24,884117253125466,734967897866626
2944,34558e31-57b0-491d-91e9-4faf9daf2dd9,934146522618726,534643133839109
2945,b8337208-165f-4d6b-b128-3f03ab6f96c6,709099545226070,578100417957992
2946,d4455e4e-2df9-495e-a48b-eeff7a03150b,498147012824392,657742104460052
2947,478e2293-0849-40a5-8d1f-f181e903e647,302495617180075,827828664308108
2948,ad252a90-da82-4779-aa33-cfc73afa2d8c,413276377969907,775251435643997
2949,4261e0a7-92ab-4077-82de-9919309531a1,952794574920897,724420213112626
2950,d5b92091-2cf5-45a3-955f-c095c44fb29e,268572919431683,820943603305028
2951,03592a07-105e-4f61-a1f3-811a6c83f6ed,341343859207010,875758884314792
2952,83a4e314-34f0-4104-b22b-1c909c1756e4,854191428662967,769490001845542
2953,52a0fdf3-8d69-4d9b-a549-a6f5fce0fd58,321697241216908,471321994390804
2954,39c23dcb-bb71-40f9-9cd9-786557d281e1,838203925224561,729707908618860
2955,e5d83372-79ce-4dbd-b400-6bbff7a46b82,005668776954925,253507940626307
2956,94d18e76-8672-4d38-9f6e-4087e2e02b03,225141095781270,938748438073443
2957,f8425e32-6b7c-40a9-a8d6-0fa5b2a2382e,016359588344329,125077981788488
2958,6f01853a-8aa7-4381-9cc2-4daf9636d915,410011943811389,747652951787017
2959,63858512-0d77-4338-8a59-7d5343899dea,792490875824251,595506991603894
2960,9e6e491b-599c-43df-8a5e-c0bf48c73ab1,030786366746972,484799487497464
2961,6f8e7b01-4d45-4a44-86d4-d8bc3c925597,596869728424469,303944365920280
2962,3500fab8-b275-4a8c-9d0b-34c2dce54237,598359809105900,401903601571665
2963,292d6d53-f8da-45cd-9dee-382a675ea594,149239113534279,538525987546613
2964,9107c14b-2590-4262-a5a0-189ff7e18eaa,658575093371063,321451899454544
2965,09700804-c33b-46df-aaba-9412ed4f15e5,078056829315143,906089070779232
2966,ffeadaf5-5939-45eb-8c45-2e5f4af49ad9,512957410286967,887383882270534
2967,a2781c23-4f25-4781-b2e7-ab089e601c1a,238957014281204,721137142654758
2968,31b19efd-84e3-44de-b2c7-5780f544d729,554495625337537,312525649185365
2969,6745fbd9-4c3c-4484-95ea-fd5dcc7d7bd2,186004642858813,733786065516863
2970,eb672d71-498e-454d-a5f6-cd237b3a4db2,779540671528686,233846005759337
2971,c2c16f8b-062e-44e9-9ab8-8c9879ace1cd,006827793497844,366663454827335
2972,6e488155-611b-49a9-8bab-fdc08c8a570b,411281577145187,122736412395454
2973,f4e68a52-83c5-4247-9542-a2fac52fda27,931046270752163,138409765269319
2974,0c82ca90-5246-4eb5-9e19-7d75e71883fb,057356021034794,851373740882877
2975,1dcd7f17-0401-460f-ac8c-d4094c3a48bf,239426702892139,308928240316724
2976,c5f841a9-37c1-4069-a75e-0041c764b84f,789790454611386,076367182699833
2977,2cd24c25-beb9-473f-b998-c220e301fd95,629696381031710,163965523185126
2978,68cb054e-80d3-448f-a486-8909643e6913,228046040758273,270121320544381
2979,bd2ef685-5cb3-4dcc-b7b2-1f114487c29e,240455087000451,210158280313713
2980,8c1166ed-4337-4339-b3b1-b29fe26d0f9f,209230303466960,518054255154653
2981,9182cc3d-dcb0-42ee-93a0-47a09010116a,640661476475858,502727206157075
2982,ee9327d9-3bc9-4cf5-b417-2833624dcc41,019366141242881,956167437640324
2983,c0a00b17-d1f1-4b9d-a2c5-b17282365a1b,592285316551664,218174057834555
2984,86908500-84cb-429a-adf1-32db1fc239f8,063054413224845,597941459939068
2985,20e4a385-264f-4c98-88a5-7e586f93dc49,151767184613542,397795031204802
2986,630706fd-e1be-454a-9c25-3d0e52d92b74,700214585925364,872735712976818
2987,3b550b28-c03a-4d94-ba49-d6b42633819b,102023337241092,612048047937284
2988,9379a605-6fda-44c6-b897-04e7c4d09282,453469515910660,187465873512689
2989,d3f7d66a-f588-40d4-82b5-754661c398d2,777473211580168,284880078651339
2990,4e0989bf-4ee3-4196-a88e-e01b4a3a19c5,762191157985995,339914392787097
2991,3c3a27bc-2717-4570-bc35-be0917ab53ef,806876108241393,391147977363018
2992,6805c68f-b3da-454d-b9d7-6b1f2417e223,839046479435635,193568839583942
2993,280fd02f-98ae-41d2-8bdf-ee679506fa33,000700097856235,736528478570879
2994,7cf30199-7eaf-4f7e-bfbd-00742ec25a2d,433734107553197,404476705844997
2995,3969a278-ce01-4a68-8d31-192673c51ebe,811661758777700,072128324144469
2996,72c64f9b-a3a9-4c6f-af71-dc008fa4fea6,167491354618521,328940430103498
2997,029ff5e0-5bb6-49c0-8826-b1f00c7c829d,809434387163058,966425141562144
2998,124c518b-763e-42a8-ae60-43087faa072e,999207579032483,074368564637297
2999,75da33fc-b5b0-41c3-b579-9d5c6776fe11,603307954118347,887358021517768
3000,dadd3641-f229-4647-a49a-9489914dd2ff,766204614245132,899662565559644
3001,c97b2ab1-ea19-4f6d-b1bd-d17d6efe8970,540176441702046,298850508583703
3002,4814ab59-caa7-49dd-9c90-4fbad165c5de,787671667005959,101780598223675
3003,61f8ce7b-0934-422c-8405-a5959504cd99,368226440141984,506683256126753
3004,a487ea72-d751-44e3-a84b-028a763708d5,368427869640174,372330848762590
3005,81fc3460-86b6-42a3-a047-48efa7fb0464,682157940069932,116369832670553
3006,a7a98ace-c251-4d2b-9451-2aa96c61c1e5,070699265678925,594332489267247
3007,5dfbd3e1-19fa-4d4b-84a4-ff73ee748e75,116303843331299,380945984103022
3008,85910073-f3c0-47ed-85a1-ac73a09a3c71,775984926834477,743196837361538
3009,41d4dd6b-96fb-45ac-a9a1-c90c59d58c3e,933487770677519,515903514847857
3010,ccef3f5a-31d4-4a84-aa07-b2222abe8113,437820572247220,356852775101948
3011,500d647a-a7bd-427b-9b61-13a7d15b8fa8,430430799858951,108317512053376
3012,d62c1bf1-2544-4b75-84ef-c03589c025bd,890883254877399,290036714753788
3013,31a3cf32-1c29-4951-a7d1-15c9913da0d8,120249942367479,511122737510751
3014,197fdd74-84d7-4f03-b7e2-bdb7f06d083c,713643780796961,930130894164619
3015,9c6fd4cf-3b17-44ff-8fb1-69fa443c63e3,178828880274107,578880574973119
3016,2f75664b-8e63-4586-9d56-27a51b1d7ce7,289535652873548,787626285609901
3017,902daa72-9413-47d5-ba6c-991d90e80c8c,834313337016223,136948461211210
3018,3c8a4721-b65f-4349-9f87-b238a6a5470d,980923816877701,312849645972284
3019,d779166d-12ae-410b-b0b3-e9a6748b3b6a,172477654193637,193126736282533
3020,828d9847-3816-4c69-a2cf-47c248d8f34d,479635865400254,578562090691120
3021,2d5ac1fa-94b1-4e86-8d17-9f847484c10e,062172387894210,157778037933406
3022,92eae014-513a-4d26-a34e-287748aa68ae,806759901718743,771046923345175
3023,0bd3d1e0-df42-4e7b-a9a2-a10d351c5763,896424256241529,937961320893945
3024,2b5dfa4e-8c0b-4053-97e4-66221ede7d10,693540795006549,345407220192272
3025,8ea45c21-3291-46b4-88e8-771f677c3a81,917407066480121,180093241142023
3026,0c44933f-da7d-4219-aaae-e1a7508e005c,783776170346921,644797412092906
3027,7c37118e-0949-4a4c-908f-3be44cb7aca7,747065241341049,601938607675118
3028,bcadb59c-3581-4faa-b260-24614c6ef682,308900807356796,086147937726398
3029,3fa25af9-5ed9-473b-ace1-35b31d194637,415485116115791,682304689799077
3030,1822ccfc-3102-4473-b4ff-7cdd9501f956,263176648304287,814727306486200
3031,ae034596-bf46-4a92-bb08-5ed25712cba3,579361655767951,565648427704974
3032,b99b49b0-c88f-4351-a60f-5ee27bb0ee86,598801696764916,269143721547602
3033,1674be2b-1ed1-464a-bee0-a4a610247356,970982949823940,852814507193692
3034,14740254-016c-4ef4-9b9e-726e8c22c52c,971863519800228,366111610252349
3035,4e77bf54-7c9a-4212-b79b-27b5dd7cccd6,488850380708469,411348098551480
3036,947accf7-ff6c-4ccd-a4f2-62cc7a7815c9,330984722178767,583844700792455
3037,7b32c537-485c-49b4-9089-9f4f079678da,483159430963174,187896879156487
3038,4010723a-cc82-490f-b098-4088486a6b7c,140791389946813,768755819268326
3039,b90dc08e-d17d-45fc-b88c-01a2ac77bcf6,429702281352307,763852431049644
3040,791ceb2c-0322-4cc5-847d-502cbe2231dc,281816339499898,904422701397443
3041,af1c1eeb-ee1a-4d93-8071-2008784d2f3e,398867684910889,490685022980232
3042,cdd8d72c-ee5a-4ed1-a7c8-c3a219fe7c96,852001700065297,780992564475502
3043,4e415257-4bdf-4199-b5a3-a5d23550d470,977377051289385,238460252889159
3044,e0531b42-dbc8-4f51-918a-8a2fa6b8d15d,233555294223576,601421954747420
3045,456a7c09-5d59-42a5-ae1d-6d8cea1a4b78,442122218261968,129928038655990
3046,1ab26b42-3372-46d9-84f6-7ef363646dd4,377214602982388,630450038830875
3047,6253dfa7-aa38-47cd-8b1a-14dd92caab9a,985290152859006,618742423646957
3048,f2ddd30f-2585-4eb1-94f6-5140b5b16108,397075459835206,167576250869350
3049,94a9ea0d-acaa-4439-abab-81ac01631bf5,539307016250546,919209034600126
3050,da9ebb21-495a-4d32-a9f4-2a6adbf5fcba,171627932367275,941972317434167
3051,d95472a6-4537-4d75-bd15-38ebbaea78d5,955907896419889,661343147320332
3052,984d6453-66e5-4331-aba9-5f83191f322b,057851378326148,380846149670016
3053,0fe18ea1-2671-43e5-a6dc-4cd9b04cfa7c,598105538451134,890065936139381
3054,c5b70d8d-79c6-4828-85f7-fbb627c95fbd,869210787502453,284200685427205
3055,3006f146-1fbe-4359-a6a0-d919c0cabc79,646050340399084,362174700124577
3056,d96805b6-347d-402b-b70c-e41906ef10d2,595596227336663,638594118393349
3057,1f996c8a-1c4b-4398-b5e1-7420b287af40,066358222647256,850053078328043
3058,997fdfb4-ce7a-4ddb-bceb-4e7d4d451f5d,151170864394376,713912894330704
3059,e1d73728-80f7-4d64-af0d-f68a9db466a0,275430741949121,088942750208869
3060,57117d60-12e5-4ccc-acb0-3762d2c42209,940046426811040,529188261892157
3061,3aceeca0-3a74-4267-92f2-74695bc70d99,363010186153854,202692430884787
3062,c06a658a-6153-4ddd-8287-c6f228b1fc30,369494687987136,743248625517466
3063,b71b1e4b-6128-47f1-b6ac-50e90acac348,060590079183322,942448283310177
3064,4d020d10-09c2-4dc3-88f2-e98afc6c0022,762287426182614,200877147988967
3065,c9ce3097-08ef-4a3c-a0ed-d3b31f2f0236,020073931615842,025349772854762
3066,67b1b960-67db-400f-b94b-4fa7da105858,943550875292048,594553958636039
3067,5d6c9b05-9d17-4254-94a7-c0bd5468ca6b,395909996823494,440762312527011
3068,03b11945-4992-4fa8-b9cd-0040226359a9,614936413130360,984556866597252
3069,42aeff17-1fa5-4791-a304-e2e8cc74103c,085863776254659,196560422286736
3070,b050184f-a573-4527-a55d-741b8fbf79c4,766973778691835,659766176477628
3071,c2a5e31d-cd20-4a0d-a9dc-65e469d79a5e,409869888073736,996104265845957
3072,2d51be09-250e-4592-a832-515931b6ff95,267043641218479,257719424641248
3073,519640cb-5528-4b01-a211-f1df159d672a,684533166874190,372653553702650
3074,0734df1e-4c05-4fdf-b5ea-e5bb7eaa33d0,364431971084265,948857645018445
3075,ba5ef095-f53d-4322-ba12-d63a5987b325,157188373989383,098934447616672
3076,b38d3cc1-fd43-496f-a16f-03fba4c15b60,740325281879966,898399708783647
3077,9d69bcc5-3f7f-4dfd-974f-fb6e25a54e44,091528222083109,961067666462790
3078,a7010d74-ae60-40d5-8058-4b4ce0a38dfe,765066717582636,145605149799581
3079,bd5bace9-bbc0-46a8-8870-95b5f3c5d210,278555749277650,055475869964592
3080,191e9230-3098-4aec-9205-ba4abec1bede,523939582338994,289648274664091
3081,a78bc2a7-2e39-40c9-aeb7-31ad46754c0c,580592327454929,101808648652303
3082,a0d12f08-b99b-499f-ab55-1f4c301b268c,368914985384445,762540463823691
3083,3e8c3bfc-34aa-49bf-bb7c-6de479d2a2c4,759635604559374,275950760196421
3084,355712f9-65f8-49be-96ce-cbcf13ef366b,942013991277133,401697535455338
3085,1e4e2136-37d5-45de-9dae-737cfa1a94b2,439798395816625,086264354078551
3086,aa5c9641-ba27-4b8f-a7ae-f35c8a412d97,213390204107175,329462969239041
3087,a0f4cde1-e21f-4a2f-960e-3a8888ddd55c,448887634732333,378579424012233
3088,891213a2-e75c-4904-bb5c-7bd88b2eb25c,782435435911227,033160417564617
3089,c6d06d49-7d84-421a-b392-98175260e738,620134414220083,635000845858103
3090,d8f44204-5e26-4e4b-8a77-1253bb346526,631116222930140,113081706597021
3091,ae728725-72e2-4654-93ec-c846c52739e6,936361204869417,588272510662230
3092,bd0cbd51-3c89-494f-b7f7-b15cadd55c43,466028133325262,282389824505791
3093,92c8e5fc-a20c-4acc-aa1b-a5fdd1d70801,535868024974531,414738105723225
3094,8288a404-fa3c-4275-94eb-1e13463c83cb,980935056483549,502063004198107
3095,83f577a0-de61-4951-9f9f-3f057022c6b2,637420349702019,941795559158356
3096,d5ed147b-3434-40c4-91e0-529afe9e0bb3,063189426813104,227915433232058
3097,b81c37a6-8562-4d88-862e-50911a4dc4af,880018276243634,200850169011287
3098,3f5d7810-63be-4918-bbd4-9862050bc65a,710677636793358,225460513818006
3099,e9794aa3-a1b1-419c-828f-e62d43277a2f,144657318640276,830504312533586
3100,5627c37d-1ddd-4b6b-85be-95706268788a,834726487513193,247938739783844
3101,5d6676eb-9546-4c4c-bfd7-6261d2991646,268929693073700,361082845514680
3102,800e9acd-3698-45d3-bd22-a6e27bcde656,437244464422448,631129180991178
3103,0be40581-5cf9-4f68-99bc-0db8b1274e2d,791164960056213,375167174093463
3104,93c89754-0aed-4124-b6f5-9c52d974576a,946248985951995,032025597719230
3105,bb5a60b4-9c80-4d47-b37d-d42180dda454,639054292675485,838207167154374
3106,f7b08544-8718-49de-9308-7c5774c40c16,977388707359541,120304670475171
3107,1159b289-5a1c-4a29-ab8a-adbd60e6bd1d,190358046191960,795012249008763
3108,d7c8ade7-f493-4569-9171-4a7823ccb3d0,350083528894112,704405881182882
3109,8f189ae3-0373-42f1-bd6b-daf27a46cdeb,467430694819291,870562619834779
3110,beccbf40-027b-4d93-8855-6b777d615416,944064665130933,238348129296075
3111,a849360d-6458-41f4-a9f8-7440da82c2f4,170667681254562,994600920725335
3112,b3d8c315-0b04-4aa7-adab-55c791155f13,485345797101522,664470663223409
3113,3012d5a9-d10e-4a77-9da4-aae680d39f26,374690935893824,536513917062123
3114,b43c72ce-364f-4502-b7b0-31f26d7f5288,059550344561945,708418696864791
3115,8ffa033a-286c-4480-8f68-64edc0f48fd8,599284045186746,064747860936436
3116,f1e4de11-cadd-4fe3-b68a-a36e5c056615,894468111522933,570462623032344
3117,e5730c7a-dfa1-42f4-aeff-ff49506ff9d8,131299087280143,639654329581029
3118,757350e8-3ddd-4fd1-b652-6e265e504bc8,693190370369146,530158579373828
3119,7bc98768-6ce0-4924-adc8-4fc648715aee,051217360042121,048873449657728
3120,faa36e03-8368-4152-b80c-00f29a192eff,189126142105072,843911012715518
3121,207e50d0-17b4-4a91-9e74-fa2f0d308aa4,096143785957887,809704248965995
3122,80cde6e7-ddd2-46d7-8242-4805d38c184c,740124660411641,926614615549063
3123,6ffcadb2-0537-4396-8869-f9c7d92b156e,792931562085608,592737834902857
3124,9f6ec3cc-11b8-4538-b397-9a8759d5f770,123724047749866,713634463997319
3125,08745582-46bc-4c4b-81fc-eeb6ac44bdb8,905943950025570,604909832381066
3126,dd227b30-97a5-4981-9d83-350fef954b2a,078752790409744,855817011565884
3127,ca857597-49e1-4037-99b4-b827fbf9d660,081621548200087,542796088398749
3128,980dac04-fcc2-4027-9654-8de7206415d6,549913047173084,809448409893804
3129,6e26099a-63da-4ede-b581-4d6ae74371d0,239762910645305,642887026620993
3130,479e894c-b251-40e2-bcb0-157574f48896,812611499957646,879573184545200
3131,e6f568fb-8fc9-4813-95eb-2eaa6241120d,860676685417783,167621095671912
3132,d5fb058d-f040-4af0-98c3-ead195dd61cb,130416691148097,935225584304641
3133,0d27796a-8760-4632-9b96-ed9b76478cdb,818719671121869,217389146058885
3134,a43538c4-1183-4d41-905d-5de169a484c0,073231733440445,501820284880274
3135,c56dd071-d45d-4cc4-8dbb-fd5388246d6d,523214238676707,135456071912819
3136,9380f6b9-106b-4d11-9959-c7bd92de60e7,361633515431753,314342065429488
3137,281f897f-4778-44c7-8437-70ef62c5e7de,404926466106329,243679308946314
3138,b9ef1c3a-de55-4fae-afac-c86f3b71c3c7,428020047166225,125951890331428
3139,acb9889a-2ad6-4dd6-ae71-43d57275bd25,015764500669291,916971789414212
3140,47bf89e9-5d4a-4d16-8d4f-d61280ef9613,567597353509007,195761695138551
3141,4c9b833a-76ad-4f90-8e27-a90c88927e20,638443797830915,826496907347747
3142,1aafe867-92d5-4547-a9b1-859551efecaf,278112074628108,161802192556024
3143,46e8da8a-a14c-4e72-bed4-c8fe57f102d8,327608001510204,119459575193128
3144,79176603-da93-439c-a274-51ad70b7aec7,756926225484489,178869096104943
3145,5daf91ae-c1ab-404e-b0f7-4fb5fc7e9025,704349190509746,516707084832395
3146,5ef7035d-a1eb-44d9-b7ab-2d4f0afc3a19,033412300704197,556513053831276
3147,13486527-5d1f-4ba7-a1b5-17fc954cb41f,423836742730953,589562517870281
3148,6737888b-9d3b-4430-83e9-aa0bfd40c491,408584479391018,147899750694506
3149,8994a6d6-4427-4244-9462-94c93209bf22,543827047370549,531557978029167
3150,278f2b40-2d1a-4c1a-9ace-39d6503c8530,116713928997356,083538133478737
3151,c89bf7fb-4356-4ae2-a12e-d0450aae617e,585533303681316,646400807936439
3152,dbf022a9-60d1-4b35-8b8c-27289b2a98c6,640553794432381,365776000037077
3153,fc2bc054-5fd4-48df-b27c-af80af7f6881,000534823353922,572922208961956
3154,0639c470-29b1-4808-9aae-c42874a79932,084259232045015,330494307603962
3155,5588add2-b1dd-493c-9db2-9c45cf9fa8b8,146760282601934,524498277694630
3156,6341f52e-8f6a-4edc-b619-ad19dc9e33f7,344074059513160,718209876714737
3157,bbed6051-3871-4d5f-91b9-c247d989ed3d,624703407924805,310369742122647
3158,3649b55b-66d4-44e0-b43d-11e159f05227,879969810903093,516914954783988
3159,26b0b564-f0d3-4cb8-8185-bd2d74aabe83,784776612109041,751656183557883
3160,dce0710b-1cd4-406d-9334-a1c033b8723c,041363644199671,627234154775136
3161,28fa7e63-856b-4d33-ab77-7145d03b001e,487703437318211,960059448320907
3162,27e63a2a-84a7-47d9-8bff-9b87157a073e,533866361016468,874297679982069
3163,00e14fbe-f60f-47ed-96fd-80343eb3c9dd,016625851849528,386913925721327
3164,aecbb83d-075b-470b-a15c-d97ee92c2759,055030588734007,719551792833464
3165,dc86cc85-905d-4f0d-93bd-25627398ca70,164748710929151,139421428771839
3166,8b8c1c9b-0f62-41c4-a202-c8dc2c3de77f,640509099273496,756164747932332
3167,4ddc60cc-7c51-4ed2-ab9a-ff219cb8a133,858387586476816,021308968889861
3168,c8ce8eee-3e8e-4d48-9d6c-fae291e12608,136000789697898,282232194488252
3169,e3b4342c-50fd-4ef1-8f66-b052bccb3f88,532332804233542,106064440094593
3170,37df911f-61d0-41c5-93ba-704199ace203,994437219561474,545240543567418
3171,adf7f4c1-cd8e-4048-92b5-a8e8b7a07c34,844000006126233,434256390905699
3172,619185e2-dcb8-41e8-9e3f-bad262777bd2,091525319098739,053719015625128
3173,c91e41d6-32cc-45a7-8e48-2bee24edb5b4,474416072131961,515724495139014
3174,679dc69f-28f4-4bda-b1ce-96c9d5b84f34,925005212615316,484888782305360
3175,4b715653-0a3c-476b-bf8d-c0dc935c0869,008739476705487,266825942304784
3176,f53872e0-6c94-47cd-ac5a-d93ccab640a8,129014585971582,811593206865157
3177,24c69c9b-4212-4930-a372-2401f49220bc,746150186486872,352876299202604
3178,e186e595-38c2-4d28-a914-ccc4a06af4fa,427155371410381,572116065676380
3179,08bf1598-db06-49d6-9a91-7312972079af,288737539791386,517636413261578
3180,a0b9584d-5ed9-48be-8901-203a07785a67,784976917396509,187777220064158
3181,f641498f-b316-4716-b369-01cd19ead3ca,402408411827223,421169609214919
3182,f214f30f-24a0-4a69-b6c3-cb97998f0965,633479063991631,486344665313992
3183,5bc51daa-0d4c-4de3-8166-c5bed3b02de9,260933975638423,124787622868606
3184,ae7b3fe0-ba0b-4c66-bae6-205a80a2865e,530123578766736,968832238798185
3185,4223664a-c9cf-43f5-b620-b6d0284e25e4,984236140514243,849345959370912
3186,0696c2fd-6bb8-4087-be8d-8152ba16b6fe,516491168163538,448902402190903
3187,8ae14890-b5d7-421c-902a-2a1d7b28089b,179072511321939,684291993559440
3188,5315cb5f-a04a-4a76-9a5a-894e8bfb2f97,365223443368276,670964558875893
3189,eeefd0e3-0e09-4663-9455-e68af1dce099,305388708524785,496277785482988
3190,3e00acad-ff0d-4604-84bd-70521ee1f6c2,390799147683860,138084425330401
3191,72d8f6f0-4284-474c-aec6-fc43ac46fb0e,310534805913928,365950437006833
3192,2ad21fbb-7bca-436c-be01-df1154fb77b2,239355847385627,093361881090760
3193,25239314-3e58-49bb-9c07-631b512e4956,281774968780740,738589856460146
3194,bf1da4a0-954a-4ab5-adc2-babe72106ab1,067553078945816,457477496549717
3195,de7c5944-58e5-4717-af3c-06ac59574f18,501570357157769,052416272618698
3196,06d84648-98c8-42ba-b1cc-74562f039fd0,827361968714668,472414313740845
3197,53d76dc5-fa30-451c-805d-7950a5ed8c79,595112374053061,829018957742336
3198,ee74e6db-5194-479d-af49-ba8a50fdef92,176612946972826,232703557586060
3199,3b6cac0f-ff61-457e-ab7c-6e5345b65e49,779465132656753,389164862519210
3200,5ec0356c-fe93-45f6-a9ca-f0421aaa8f87,705005601071760,939948431831983
3201,67c5ed0d-84fb-4e58-bafc-b8f7fbad3957,747401595250606,157661892644366
3202,b3331bfe-761d-4435-a906-e36ed9f8c6d8,265386019464526,767649714878511
3203,6a18e1b1-cb3a-4977-9185-b6a32165ca78,487004548555398,399467196835114
3204,d9520903-ebbf-458f-9a6e-48da0b4b323d,181222907881866,978295786463572
3205,ad0f9949-5c08-4817-b2a0-0c9f2148fbc9,214315358199054,295620821913295
3206,06808268-9200-4770-9d29-8ab5bdcd9369,566922044004370,386103445141134
3207,c0a8d0c9-2cce-4260-b098-342fc6aa39d1,675224100448223,130326421566883
3208,cd6ddfa0-7532-4cf8-9d91-155eb56df2e8,792796142999218,302379228262764
3209,75dac4cf-58a1-45d8-9f68-90ee4a24893c,649591154874747,898457660712167
3210,b0a70b9e-ce42-4abe-a9b3-622aaf5d656d,462164898480748,665298809834484
3211,b2784735-e8d9-40ab-8924-22bf6dea85e1,623161870374972,250334484228368
3212,ba5db3f7-de05-4fc7-85dc-1fa60d72a018,438439865367164,615556601357809
3213,aa2076d1-e601-4d81-8a97-0d666ef75b8e,382139325802665,315903825115267
3214,fb130b39-4088-4abd-be60-cff0250d1e09,348224960599583,893676435404694
3215,5bfc920a-47aa-4e84-a1ae-ba9b9a9984ac,518779541942013,592290179273579
3216,27d1a292-461b-401c-9701-c97f6f095c60,122982800426286,149388134113585
3217,9956ec4b-c86b-41e0-a03f-f8e374674077,391939357833490,817108445411996
3218,2bd314e9-7e63-450d-acfd-889bc34779e9,503277053216896,356644456950262
3219,430c7027-c5c2-4a25-a6fa-091a92641689,900641082108664,577194377826379
3220,dc16f5a9-9171-45bb-8738-80b9d5d47dec,414229636180902,291998815517376
3221,9cbff3d7-c79d-4a1a-ad48-950550bfb58b,279578986354509,048031190744265
3222,15b82faf-08d0-4d9f-851e-52e1e5322832,842663884744205,892574281043412
3223,eb0d7806-bc5d-42c0-86f2-f82139439c8f,322841586577892,369379606407275
3224,88c35990-02b9-42c8-a803-cc201bb58dba,336267915746442,787081136167722
3225,acd6be5a-c21e-4684-bb50-7803dfc4971c,936548639801999,789116535750116
3226,3bb72250-6ec8-499e-b63d-70f5ded35399,786896285489122,555341933911018
3227,f368bdb3-cb17-4fbe-ba4b-e2c1fb22396e,566142918624205,462988840991181
3228,002f366b-ce6a-43c8-ab08-7688d12bf8e5,342059665805038,934035131470838
3229,23e16b83-3724-46d1-a866-3b3a59510b64,042558638501483,181926226277356
3230,18d2ffcc-3c45-4260-97a1-8f13832f7c97,751128428656573,622084729206704
3231,7fb74b32-ba40-4e69-8561-b6c9a600e2e5,205463068629446,373152388992927
3232,14fa68a4-91ff-4061-bf78-bce57d17f8e3,073539347934004,217619921943740
3233,8e81441a-1dc3-40d1-886c-322b506a2c2e,145126126456114,306148952867730
